2.785734252929687500e+02,2.785486145019531250e+02,2.787494812011718750e+02,2.787276916503906250e+02,2.786712646484375000e+02,2.788371276855468750e+02,2.788480224609375000e+02,2.789992065429687500e+02,2.789139404296875000e+02,2.789888000488281250e+02,2.789564514160156250e+02,2.791885070800781250e+02,2.789622497558593750e+02,2.791398620605468750e+02,2.793252868652343750e+02,2.794830322265625000e+02,2.793226318359375000e+02,2.792045593261718750e+02,2.792277526855468750e+02,2.794014282226562500e+02,2.791734619140625000e+02,2.794490661621093750e+02,2.794234924316406250e+02,2.795357971191406250e+02,2.796991577148437500e+02,2.797739868164062500e+02,2.798160095214843750e+02,2.797596435546875000e+02,2.798291015625000000e+02,2.800690917968750000e+02,2.798808288574218750e+02,2.799186096191406250e+02,2.799897766113281250e+02,2.802396850585937500e+02,2.801474304199218750e+02,2.802760925292968750e+02,2.799748840332031250e+02,2.802725524902343750e+02,2.803229370117187500e+02,2.803192443847656250e+02,2.800554199218750000e+02,2.799310302734375000e+02,2.801266784667968750e+02,2.799786071777343750e+02,2.801576843261718750e+02,2.799657287597656250e+02,2.800837707519531250e+02,2.801608581542968750e+02,2.801470642089843750e+02,2.802790222167968750e+02,2.802739562988281250e+02,2.803963012695312500e+02,2.802847900390625000e+02,2.804620666503906250e+02,2.803597412109375000e+02,2.802041931152343750e+02,2.801867980957031250e+02,2.804746398925781250e+02,2.799922790527343750e+02,2.801860656738281250e+02,2.803467102050781250e+02,2.801893615722656250e+02,2.802262268066406250e+02,2.802214355468750000e+02,2.804084167480468750e+02,2.805343627929687500e+02,2.803241882324218750e+02,2.802578735351562500e+02,2.803867797851562500e+02,2.802974853515625000e+02,2.804627075195312500e+02,2.804164123535156250e+02,2.803396301269531250e+02,2.802818603515625000e+02,2.802142944335937500e+02,2.804262084960937500e+02,2.806200256347656250e+02,2.804300842285156250e+02,2.804808044433593750e+02,2.807916564941406250e+02,2.806306152343750000e+02,2.806027526855468750e+02,2.806888427734375000e+02,2.804626770019531250e+02,2.802771301269531250e+02,2.803849182128906250e+02,2.803385925292968750e+02
2.794411926269531250e+02,2.794420166015625000e+02,2.793293762207031250e+02,2.793800964355468750e+02,2.793441162109375000e+02,2.795618286132812500e+02,2.797017517089843750e+02,2.800151672363281250e+02,2.799304199218750000e+02,2.797344665527343750e+02,2.798768005371093750e+02,2.799268798828125000e+02,2.799987487792968750e+02,2.801692504882812500e+02,2.800747070312500000e+02,2.800133666992187500e+02,2.797904968261718750e+02,2.800689697265625000e+02,2.801476135253906250e+02,2.800971374511718750e+02,2.799812011718750000e+02,2.804466857910156250e+02,2.802633972167968750e+02,2.802839355468750000e+02,2.801851806640625000e+02,2.804043273925781250e+02,2.802081604003906250e+02,2.800737609863281250e+02,2.804330749511718750e+02,2.804385681152343750e+02,2.803074645996093750e+02,2.802546386718750000e+02,2.801613464355468750e+02,2.801000671386718750e+02,2.802428283691406250e+02,2.802796020507812500e+02,2.803825378417968750e+02,2.803992614746093750e+02,2.803424682617187500e+02,2.804500427246093750e+02,2.804171447753906250e+02,2.801933898925781250e+02,2.803355102539062500e+02,2.804895324707031250e+02,2.805551147460937500e+02,2.805282287597656250e+02,2.803110046386718750e+02,2.803069458007812500e+02,2.804277038574218750e+02,2.804180603027343750e+02,2.803943176269531250e+02,2.803258972167968750e+02,2.804961853027343750e+02,2.806275939941406250e+02,2.805010986328125000e+02,2.808399353027343750e+02,2.808315734863281250e+02,2.810516357421875000e+02,2.807387084960937500e+02,2.808757019042968750e+02,2.809145507812500000e+02,2.807608947753906250e+02,2.805933532714843750e+02,2.806283874511718750e+02,2.808619995117187500e+02,2.807059326171875000e+02,2.806912536621093750e+02,2.806724853515625000e+02,2.806047973632812500e+02,2.806097717285156250e+02,2.807580261230468750e+02,2.809036865234375000e+02,2.808473205566406250e+02,2.806726074218750000e+02,2.805200805664062500e+02,2.806063842773437500e+02,2.806040954589843750e+02,2.806747741699218750e+02,2.807814941406250000e+02,2.805380554199218750e+02,2.804991760253906250e+02,2.807706298828125000e+02,2.808259277343750000e+02,2.805598449707031250e+02,2.806950988769531250e+02,2.807941589355468750e+02,2.807713317871093750e+02
2.792002868652343750e+02,2.791838989257812500e+02,2.792101745605468750e+02,2.792673034667968750e+02,2.793656616210937500e+02,2.795476684570312500e+02,2.794066162109375000e+02,2.795249938964843750e+02,2.796544494628906250e+02,2.795800476074218750e+02,2.797031555175781250e+02,2.796737670898437500e+02,2.798288574218750000e+02,2.798683166503906250e+02,2.795056762695312500e+02,2.794616394042968750e+02,2.795541381835937500e+02,2.795746765136718750e+02,2.796899108886718750e+02,2.797601928710937500e+02,2.795359802246093750e+02,2.797498779296875000e+02,2.798457031250000000e+02,2.798846435546875000e+02,2.798676452636718750e+02,2.799867858886718750e+02,2.797886352539062500e+02,2.797280273437500000e+02,2.798799743652343750e+02,2.800484008789062500e+02,2.800780944824218750e+02,2.800104064941406250e+02,2.801859741210937500e+02,2.799944458007812500e+02,2.800475158691406250e+02,2.801080627441406250e+02,2.799496459960937500e+02,2.799454650878906250e+02,2.800975341796875000e+02,2.801331481933593750e+02,2.801360473632812500e+02,2.803096618652343750e+02,2.800753784179687500e+02,2.800762634277343750e+02,2.802456970214843750e+02,2.802091369628906250e+02,2.803751220703125000e+02,2.801151428222656250e+02,2.800846862792968750e+02,2.800317382812500000e+02,2.800629577636718750e+02,2.802292785644531250e+02,2.802826232910156250e+02,2.801907958984375000e+02,2.800766296386718750e+02,2.800492248535156250e+02,2.801296691894531250e+02,2.804027099609375000e+02,2.803239746093750000e+02,2.804346008300781250e+02,2.802872009277343750e+02,2.801366271972656250e+02,2.803449401855468750e+02,2.801351013183593750e+02,2.801826782226562500e+02,2.799847717285156250e+02,2.802352600097656250e+02,2.804076538085937500e+02,2.801706848144531250e+02,2.801360168457031250e+02,2.803919982910156250e+02,2.803136291503906250e+02,2.801878967285156250e+02,2.801083984375000000e+02,2.802186889648437500e+02,2.801285400390625000e+02,2.802030334472656250e+02,2.800498046875000000e+02,2.798118591308593750e+02,2.800334777832031250e+02,2.800497131347656250e+02,2.801228332519531250e+02,2.800473632812500000e+02,2.799828186035156250e+02,2.800000305175781250e+02,2.799648742675781250e+02,2.798560180664062500e+02
2.798711242675781250e+02,2.796031799316406250e+02,2.798884277343750000e+02,2.800508728027343750e+02,2.799159240722656250e+02,2.798614501953125000e+02,2.798883361816406250e+02,2.800144348144531250e+02,2.801266174316406250e+02,2.799770202636718750e+02,2.800669860839843750e+02,2.802355041503906250e+02,2.802135314941406250e+02,2.800832519531250000e+02,2.802470397949218750e+02,2.801492919921875000e+02,2.801384582519531250e+02,2.803929443359375000e+02,2.803179931640625000e+02,2.805076599121093750e+02,2.804234008789062500e+02,2.804752502441406250e+02,2.806944274902343750e+02,2.804771423339843750e+02,2.806013488769531250e+02,2.804645690917968750e+02,2.805538940429687500e+02,2.804285583496093750e+02,2.805846557617187500e+02,2.805439147949218750e+02,2.804853515625000000e+02,2.804077148437500000e+02,2.806255798339843750e+02,2.807821350097656250e+02,2.807673034667968750e+02,2.807048034667968750e+02,2.807261657714843750e+02,2.806741638183593750e+02,2.809422302246093750e+02,2.808617858886718750e+02,2.805940551757812500e+02,2.807909240722656250e+02,2.809391784667968750e+02,2.807081298828125000e+02,2.807419433593750000e+02,2.808077087402343750e+02,2.806203918457031250e+02,2.809222106933593750e+02,2.808244934082031250e+02,2.807595825195312500e+02,2.806744689941406250e+02,2.806342773437500000e+02,2.805842590332031250e+02,2.807044067382812500e+02,2.807415466308593750e+02,2.807180480957031250e+02,2.806722717285156250e+02,2.807162780761718750e+02,2.808277282714843750e+02,2.808301696777343750e+02,2.806829833984375000e+02,2.805753479003906250e+02,2.807350158691406250e+02,2.809261779785156250e+02,2.807525634765625000e+02,2.808983459472656250e+02,2.806796875000000000e+02,2.805259399414062500e+02,2.805977478027343750e+02,2.806059265136718750e+02,2.807097778320312500e+02,2.807855834960937500e+02,2.807278137207031250e+02,2.806704711914062500e+02,2.805628356933593750e+02,2.805350341796875000e+02,2.804796447753906250e+02,2.805285339355468750e+02,2.804353942871093750e+02,2.805331726074218750e+02,2.805839538574218750e+02,2.803160705566406250e+02,2.802615966796875000e+02,2.802703552246093750e+02,2.804396972656250000e+02,2.805794067382812500e+02,2.804976501464843750e+02
2.789310607910156250e+02,2.787871093750000000e+02,2.789079589843750000e+02,2.790720520019531250e+02,2.792352905273437500e+02,2.789605407714843750e+02,2.792233581542968750e+02,2.791043701171875000e+02,2.791418762207031250e+02,2.793929443359375000e+02,2.792720642089843750e+02,2.792229919433593750e+02,2.793965759277343750e+02,2.794250793457031250e+02,2.793736877441406250e+02,2.792013549804687500e+02,2.792912902832031250e+02,2.794197082519531250e+02,2.794186096191406250e+02,2.794563903808593750e+02,2.793816528320312500e+02,2.792693481445312500e+02,2.794066162109375000e+02,2.794947814941406250e+02,2.795623474121093750e+02,2.794434509277343750e+02,2.795619201660156250e+02,2.795391845703125000e+02,2.795664978027343750e+02,2.796721801757812500e+02,2.795002746582031250e+02,2.795465698242187500e+02,2.795987243652343750e+02,2.796852111816406250e+02,2.795358886718750000e+02,2.791259765625000000e+02,2.793495788574218750e+02,2.795235900878906250e+02,2.796079406738281250e+02,2.795322570800781250e+02,2.793803710937500000e+02,2.791134948730468750e+02,2.797348327636718750e+02,2.796470031738281250e+02,2.795928649902343750e+02,2.795166931152343750e+02,2.796201782226562500e+02,2.797220764160156250e+02,2.796281433105468750e+02,2.796966552734375000e+02,2.794893493652343750e+02,2.796693420410156250e+02,2.796872863769531250e+02,2.796158752441406250e+02,2.795745849609375000e+02,2.794071960449218750e+02,2.795816345214843750e+02,2.797267150878906250e+02,2.797132873535156250e+02,2.797887268066406250e+02,2.797911376953125000e+02,2.796812133789062500e+02,2.798055725097656250e+02,2.798944396972656250e+02,2.797135314941406250e+02,2.794732666015625000e+02,2.796078796386718750e+02,2.797621154785156250e+02,2.797701416015625000e+02,2.797561645507812500e+02,2.796427612304687500e+02,2.797786560058593750e+02,2.797847595214843750e+02,2.799440612792968750e+02,2.797194824218750000e+02,2.795123596191406250e+02,2.796506042480468750e+02,2.796632995605468750e+02,2.797117614746093750e+02,2.796308593750000000e+02,2.794151916503906250e+02,2.794244689941406250e+02,2.795325622558593750e+02,2.797738037109375000e+02,2.795544128417968750e+02,2.794432067871093750e+02,nan
2.792674865722656250e+02,2.793385314941406250e+02,2.792304992675781250e+02,2.794093933105468750e+02,2.793589782714843750e+02,2.795901184082031250e+02,2.796447753906250000e+02,2.794977722167968750e+02,2.795306701660156250e+02,2.798868408203125000e+02,2.799476623535156250e+02,2.799974670410156250e+02,2.801328430175781250e+02,2.802153930664062500e+02,2.803235168457031250e+02,2.803572692871093750e+02,2.802162780761718750e+02,2.799341430664062500e+02,2.799120178222656250e+02,2.801142272949218750e+02,2.800858764648437500e+02,2.802770996093750000e+02,2.802640075683593750e+02,2.801760864257812500e+02,2.800285034179687500e+02,2.802204589843750000e+02,2.804737243652343750e+02,2.805244140625000000e+02,2.802410278320312500e+02,2.804040832519531250e+02,2.803332214355468750e+02,2.803670349121093750e+02,2.805179138183593750e+02,2.806864929199218750e+02,2.804578552246093750e+02,2.804590759277343750e+02,2.806472473144531250e+02,2.808032836914062500e+02,2.807827758789062500e+02,2.806184997558593750e+02,2.804818420410156250e+02,2.807070007324218750e+02,2.807721252441406250e+02,2.809858398437500000e+02,2.805333557128906250e+02,2.806142883300781250e+02,2.807498474121093750e+02,2.808140869140625000e+02,2.807017822265625000e+02,2.806437072753906250e+02,2.810454711914062500e+02,2.810466613769531250e+02,2.810002746582031250e+02,2.806415710449218750e+02,2.807431335449218750e+02,2.810619201660156250e+02,2.807648925781250000e+02,2.808245239257812500e+02,2.808122863769531250e+02,2.809425354003906250e+02,2.808785705566406250e+02,2.807968444824218750e+02,2.810244445800781250e+02,2.810338439941406250e+02,2.811697082519531250e+02,2.810257263183593750e+02,2.810822143554687500e+02,2.811349182128906250e+02,2.808926086425781250e+02,2.807896423339843750e+02,2.807290954589843750e+02,2.809321594238281250e+02,2.811048889160156250e+02,2.811116638183593750e+02,2.810154724121093750e+02,2.810781555175781250e+02,2.809744873046875000e+02,2.810151062011718750e+02,2.809989929199218750e+02,2.809988708496093750e+02,2.809723205566406250e+02,2.811297302246093750e+02,2.809678039550781250e+02,2.809854736328125000e+02,2.810937194824218750e+02,2.805988159179687500e+02,2.807849426269531250e+02
2.797225036621093750e+02,2.796560974121093750e+02,2.798233947753906250e+02,2.797316589355468750e+02,2.798160095214843750e+02,2.799465026855468750e+02,2.799031677246093750e+02,2.799767150878906250e+02,2.798326416015625000e+02,2.796531066894531250e+02,2.797823486328125000e+02,2.799742431640625000e+02,2.801860351562500000e+02,2.804209594726562500e+02,2.802116394042968750e+02,2.800614929199218750e+02,2.802581176757812500e+02,2.803516540527343750e+02,2.801965332031250000e+02,2.803327941894531250e+02,2.800575866699218750e+02,2.800612487792968750e+02,2.803360290527343750e+02,2.805019531250000000e+02,2.805912475585937500e+02,2.805007629394531250e+02,2.806159362792968750e+02,2.804675292968750000e+02,2.803771362304687500e+02,2.805989379882812500e+02,2.808926696777343750e+02,2.805589294433593750e+02,2.806218566894531250e+02,2.808295593261718750e+02,2.809183349609375000e+02,2.807909851074218750e+02,2.807687072753906250e+02,2.808174438476562500e+02,2.809614562988281250e+02,2.811581726074218750e+02,2.810630798339843750e+02,2.809938964843750000e+02,2.811684265136718750e+02,2.811051025390625000e+02,2.810947570800781250e+02,2.810727844238281250e+02,2.812019653320312500e+02,2.813222351074218750e+02,2.811164855957031250e+02,2.810420532226562500e+02,2.810897521972656250e+02,2.813365783691406250e+02,2.814485168457031250e+02,2.811831970214843750e+02,2.810191955566406250e+02,2.811564331054687500e+02,2.813328552246093750e+02,2.813208007812500000e+02,2.813371887207031250e+02,2.812989807128906250e+02,2.812833557128906250e+02,2.811147155761718750e+02,2.812255554199218750e+02,2.812105102539062500e+02,2.812000732421875000e+02,2.811981811523437500e+02,2.811379699707031250e+02,2.811376037597656250e+02,2.810896606445312500e+02,2.808993530273437500e+02,2.809612731933593750e+02,2.810020446777343750e+02,2.807931823730468750e+02,2.808885803222656250e+02,2.809964294433593750e+02,2.808887634277343750e+02,2.806578063964843750e+02,2.807861633300781250e+02,2.812473449707031250e+02,2.813125610351562500e+02,2.808851623535156250e+02,2.808300170898437500e+02,2.809442443847656250e+02,2.808514404296875000e+02,2.809346618652343750e+02,2.807511901855468750e+02,2.808146057128906250e+02
2.788417053222656250e+02,2.789044494628906250e+02,2.790825195312500000e+02,2.791848754882812500e+02,2.792583312988281250e+02,2.790197143554687500e+02,2.790665283203125000e+02,2.790871276855468750e+02,2.792070312500000000e+02,2.791466369628906250e+02,2.793614807128906250e+02,2.793991394042968750e+02,2.790557250976562500e+02,2.792712097167968750e+02,2.793127136230468750e+02,2.791165161132812500e+02,2.794535217285156250e+02,2.792541503906250000e+02,2.794674072265625000e+02,2.796408996582031250e+02,2.796688232421875000e+02,2.797350769042968750e+02,2.797198791503906250e+02,2.798231506347656250e+02,2.799606628417968750e+02,2.800053405761718750e+02,2.799902954101562500e+02,2.800092468261718750e+02,2.797834167480468750e+02,2.797066345214843750e+02,2.799431762695312500e+02,2.798626403808593750e+02,2.799053649902343750e+02,2.796887512207031250e+02,2.800963439941406250e+02,2.798433837890625000e+02,2.799615478515625000e+02,2.801182861328125000e+02,2.801138305664062500e+02,2.799902648925781250e+02,2.800285339355468750e+02,2.800473632812500000e+02,2.798617858886718750e+02,2.800537719726562500e+02,2.801831970214843750e+02,2.799475708007812500e+02,2.801694641113281250e+02,2.800257568359375000e+02,2.798812561035156250e+02,2.800351257324218750e+02,2.803083190917968750e+02,2.802207031250000000e+02,2.801111755371093750e+02,2.801286621093750000e+02,2.803551025390625000e+02,2.803552246093750000e+02,2.801688537597656250e+02,2.801183776855468750e+02,2.803824157714843750e+02,2.801761779785156250e+02,2.802853393554687500e+02,2.801812744140625000e+02,2.801356811523437500e+02,2.800482177734375000e+02,2.799576721191406250e+02,2.800867919921875000e+02,2.802435302734375000e+02,2.798598937988281250e+02,2.799983825683593750e+02,2.804120483398437500e+02,2.803057556152343750e+02,2.800887451171875000e+02,2.803625183105468750e+02,2.800303649902343750e+02,2.801897583007812500e+02,2.802030944824218750e+02,2.802856140136718750e+02,2.805133666992187500e+02,2.803382568359375000e+02,2.801124572753906250e+02,2.803438720703125000e+02,2.801755065917968750e+02,2.803401794433593750e+02,2.803017272949218750e+02,2.803896484375000000e+02,2.804055786132812500e+02,2.803107604980468750e+02
2.791396179199218750e+02,2.791919555664062500e+02,2.790347595214843750e+02,2.790496520996093750e+02,2.792124938964843750e+02,2.789357910156250000e+02,2.791280212402343750e+02,2.791452331542968750e+02,2.793833007812500000e+02,2.793672180175781250e+02,2.794106750488281250e+02,2.795654602050781250e+02,2.795820312500000000e+02,2.794971008300781250e+02,2.796298522949218750e+02,2.794933166503906250e+02,2.794874572753906250e+02,2.796102905273437500e+02,2.795232543945312500e+02,2.796514282226562500e+02,2.798100280761718750e+02,2.798301086425781250e+02,2.799969177246093750e+02,2.798915100097656250e+02,2.798304748535156250e+02,2.800231018066406250e+02,2.802194519042968750e+02,2.801643066406250000e+02,2.798531799316406250e+02,2.799122314453125000e+02,2.798331604003906250e+02,2.799434509277343750e+02,2.801385192871093750e+02,2.801996459960937500e+02,2.799563903808593750e+02,2.801838073730468750e+02,2.803581237792968750e+02,2.803516540527343750e+02,2.801586914062500000e+02,2.801241455078125000e+02,2.800615539550781250e+02,2.797516479492187500e+02,2.799084167480468750e+02,2.800163574218750000e+02,2.799176025390625000e+02,2.801878662109375000e+02,2.803037414550781250e+02,2.802101135253906250e+02,2.803085327148437500e+02,2.801774597167968750e+02,2.804548339843750000e+02,2.803097534179687500e+02,2.803374938964843750e+02,2.802624816894531250e+02,2.804609069824218750e+02,2.805453491210937500e+02,2.805213623046875000e+02,2.802263183593750000e+02,2.803392333984375000e+02,2.804884033203125000e+02,2.803236694335937500e+02,2.806065979003906250e+02,2.804393615722656250e+02,2.801759643554687500e+02,2.805191345214843750e+02,2.804142150878906250e+02,2.803965148925781250e+02,2.804595642089843750e+02,2.804733886718750000e+02,2.804981384277343750e+02,2.805361633300781250e+02,2.804907531738281250e+02,2.804922790527343750e+02,2.803031311035156250e+02,2.803561706542968750e+02,2.803103027343750000e+02,2.805223083496093750e+02,2.804507141113281250e+02,2.803731079101562500e+02,2.803793640136718750e+02,2.805142517089843750e+02,2.803986511230468750e+02,2.803298645019531250e+02,2.804609069824218750e+02,2.803325500488281250e+02,2.803663024902343750e+02,2.806733398437500000e+02
2.780949707031250000e+02,2.782682495117187500e+02,2.783564758300781250e+02,2.782456359863281250e+02,2.783096618652343750e+02,2.784243469238281250e+02,2.785467529296875000e+02,2.787720947265625000e+02,2.788048400878906250e+02,2.786892395019531250e+02,2.786595764160156250e+02,2.788955078125000000e+02,2.788233947753906250e+02,2.788742065429687500e+02,2.788653259277343750e+02,2.789893493652343750e+02,2.789888610839843750e+02,2.790605163574218750e+02,2.790422058105468750e+02,2.789828796386718750e+02,2.789848327636718750e+02,2.792608337402343750e+02,2.793017578125000000e+02,2.790868835449218750e+02,2.791539916992187500e+02,2.792559509277343750e+02,2.791723937988281250e+02,2.792845153808593750e+02,2.793547973632812500e+02,2.792895812988281250e+02,2.793567199707031250e+02,2.792991027832031250e+02,2.794286499023437500e+02,2.793681335449218750e+02,2.794147644042968750e+02,2.794608154296875000e+02,2.797281494140625000e+02,2.796775512695312500e+02,2.796820373535156250e+02,2.797179565429687500e+02,2.794982299804687500e+02,2.795736389160156250e+02,2.796249084472656250e+02,2.797889099121093750e+02,2.796770324707031250e+02,2.797200927734375000e+02,2.795011596679687500e+02,2.796758422851562500e+02,2.797448730468750000e+02,2.797915039062500000e+02,2.796934509277343750e+02,2.797548828125000000e+02,2.796155700683593750e+02,2.797195129394531250e+02,2.798315124511718750e+02,2.798773193359375000e+02,2.797914123535156250e+02,2.797763977050781250e+02,2.798248291015625000e+02,2.797129821777343750e+02,2.798283386230468750e+02,2.799087829589843750e+02,2.799702148437500000e+02,2.799104919433593750e+02,2.796048889160156250e+02,2.796534729003906250e+02,2.797050476074218750e+02,2.798339538574218750e+02,2.796191101074218750e+02,2.798499450683593750e+02,2.798666076660156250e+02,2.798565368652343750e+02,2.799224548339843750e+02,2.799422302246093750e+02,2.798927917480468750e+02,2.798273620605468750e+02,2.799925231933593750e+02,2.798848571777343750e+02,2.799267272949218750e+02,2.799045410156250000e+02,2.798822021484375000e+02,2.799289245605468750e+02,2.797199707031250000e+02,2.797908325195312500e+02,2.798623962402343750e+02,2.799627380371093750e+02,2.799233398437500000e+02
