0.000000000000000000e+00,3.316145133772499065e+01,3.512240838620061112e+01,4.017261619898771130e+01,4.349407000049405525e+01,3.064461241062356223e+01,3.075122570300393576e+01,2.783930886785418579e+01,3.033592671135398788e+01,3.458181791868307187e+01,3.955938673724577370e+01,5.271994338955754245e+01,5.031725277576875754e+01,3.292300263785438119e+01,4.104168797252263090e+01,4.537225113911019037e+01,1.795842240757510311e+01,2.967887045696387460e+01,3.060864359801939116e+01,5.677307805316253564e+01,9.522548134887879101e+00,3.852869181302752111e+01,1.036632892744121222e+02,8.090069197207532170e+01,2.829502548577784538e+01,4.133093055829669282e+01,1.571919004443837586e+01,1.896159595254076535e+01,2.247702034514232849e+01
3.316145133772499065e+01,0.000000000000000000e+00,2.649385454981828758e+01,4.380492806381863602e+01,5.430828997199687791e+01,3.220477815506409769e+01,2.651940137263597208e+01,3.483620860800505170e+01,3.044853627720552325e+01,5.850390716176958250e+01,2.766497572224691481e+01,6.582832085502190012e+01,6.196402874870431532e+01,5.741405894407064636e+01,4.485228994573124339e+01,3.253700968918275294e+01,2.620112722560019236e+01,4.412143876088134675e+01,4.229723154466379498e+01,4.755955514975692466e+01,3.526303532342667779e+01,2.878652437949432041e+01,9.650580142872237843e+01,7.155684301061349117e+01,3.001505987507258766e+01,2.769685790334270692e+01,3.591790657264306930e+01,2.691766720871585150e+01,3.286851211140873374e+01
3.512240838620061112e+01,2.649385454981828758e+01,0.000000000000000000e+00,5.465096737374972946e+01,6.591133333481333523e+01,2.528570499273435956e+01,2.268040707636625086e+01,2.083681848084563981e+01,1.852849892103336060e+01,5.219608989890415529e+01,2.645766804314553511e+01,7.746987362623360696e+01,7.353546350313615676e+01,5.103250668361015840e+01,3.062441182017984787e+01,2.530165859703961573e+01,2.394225548028821393e+01,4.462602430786230912e+01,3.686961016911953237e+01,3.426080929021527055e+01,3.477514369286272711e+01,3.229562173613653187e+01,1.100850744824713559e+02,8.528536085801182764e+01,3.388105181050763548e+01,1.557218362337819251e+01,3.786903148975569877e+01,2.867550294718250825e+01,2.731298570405573045e+01
4.017261619898771130e+01,4.380492806381863602e+01,5.465096737374972946e+01,0.000000000000000000e+00,3.248972691192534512e+01,5.648662021508872755e+01,5.506013669455348492e+01,5.675108643106827344e+01,5.656859317212769867e+01,6.301560514196791729e+01,5.138687243827381934e+01,4.749772965835456517e+01,4.331423422961013614e+01,6.476624104025071915e+01,7.247982922736123612e+01,5.135506382079236687e+01,4.756209586741736217e+01,4.936538722405366997e+01,5.264387433391654270e+01,8.054968387197907020e+01,4.157339992570219778e+01,4.533329046868539081e+01,7.867092618265040471e+01,5.672877817060751937e+01,3.847892943967072910e+01,5.754202442729059186e+01,3.534377382395135925e+01,4.345561044746526136e+01,5.475809077489802235e+01
4.349407000049405525e+01,5.430828997199687791e+01,6.591133333481333523e+01,3.248972691192534512e+01,0.000000000000000000e+00,6.338555696824992225e+01,6.166386529597679100e+01,6.545788082850529577e+01,6.525881841748081058e+01,5.708100986267051269e+01,5.881403341935486395e+01,1.894170408173071252e+01,1.700082376457892153e+01,6.237701418567254308e+01,8.128945594430706478e+01,6.932323755999563275e+01,5.346305635037239057e+01,4.942626232657564600e+01,5.483390452071716226e+01,8.889269457614857117e+01,4.386078262976179332e+01,5.223957399102844334e+01,7.034719779739998557e+01,5.702430065186312902e+01,4.139446778122186998e+01,6.849995768486479619e+01,4.041382422891779669e+01,4.720892485933875093e+01,6.128881230648372025e+01
3.064461241062356223e+01,3.220477815506409769e+01,2.528570499273435956e+01,5.648662021508872755e+01,6.338555696824992225e+01,0.000000000000000000e+00,1.176367068851817343e+01,2.145803257966008815e+01,1.992890479092782385e+01,4.418778127353940022e+01,3.336984306643907416e+01,7.309972982008014242e+01,7.027193575284890414e+01,4.048268620734732792e+01,2.769407036658535048e+01,3.923124886160645985e+01,1.970771631570889681e+01,3.896481707158525865e+01,3.298144184370468679e+01,3.807358356101364194e+01,2.939169313874978684e+01,4.239704630690570752e+01,1.164702434140598086e+02,9.360201357137410128e+01,3.816421186853265368e+01,2.841290431048176401e+01,3.252013418575537429e+01,2.161151378271624779e+01,2.069608341380456551e+01
3.075122570300393576e+01,2.651940137263597208e+01,2.268040707636625086e+01,5.506013669455348492e+01,6.166386529597679100e+01,1.176367068851817343e+01,0.000000000000000000e+00,2.416108802599915251e+01,2.120329314527704412e+01,4.755629588986539602e+01,2.786216569887372430e+01,7.149517665565568336e+01,6.838106971857750693e+01,4.427258511964251397e+01,3.009195699984660877e+01,3.661845621211244151e+01,1.869773866851785016e+01,3.866048834963142866e+01,3.239934146991515718e+01,3.604263635040108227e+01,3.097336733704404921e+01,3.759967897519042879e+01,1.117200233392700568e+02,8.893025440153544992e+01,3.571009588320726635e+01,2.420233096905320380e+01,3.453935951925130610e+01,2.182188100151727994e+01,2.107866194524305570e+01
2.783930886785418579e+01,3.483620860800505170e+01,2.083681848084563981e+01,5.675108643106827344e+01,6.545788082850529577e+01,2.145803257966008815e+01,2.416108802599915251e+01,0.000000000000000000e+00,1.317936135531834552e+01,4.125171342928319262e+01,3.730133621559954804e+01,7.584095330135872359e+01,7.298204958896788241e+01,3.731116476706402807e+01,2.245637668023967137e+01,3.539121887438220426e+01,2.039134994278131074e+01,3.990759488466665772e+01,3.402081537072778161e+01,3.926980405184235678e+01,2.610953804155827740e+01,4.238401626084372964e+01,1.193785231334697130e+02,9.479001202838625773e+01,3.737450837780294677e+01,2.860994284348996430e+01,3.217342927035284816e+01,2.400898242914852787e+01,1.919097406822663388e+01
3.033592671135398788e+01,3.044853627720552325e+01,1.852849892103336060e+01,5.656859317212769867e+01,6.525881841748081058e+01,1.992890479092782385e+01,2.120329314527704412e+01,1.317936135531834552e+01,0.000000000000000000e+00,4.669722783344859351e+01,3.446186304988553673e+01,7.613776008791208483e+01,7.359285950995145242e+01,4.177268250168075525e+01,2.498956876652266246e+01,3.299198470264624206e+01,2.195550406050104542e+01,4.340090561763366139e+01,3.654381786681486943e+01,3.733463647605867664e+01,2.851808322586446565e+01,4.108300844480313430e+01,1.173017820413050032e+02,9.265671023056825106e+01,3.758770040962658499e+01,2.453154262220418858e+01,3.413527554587444968e+01,2.451671320236040330e+01,2.214792794078435634e+01
3.458181791868307187e+01,5.850390716176958250e+01,5.219608989890415529e+01,6.301560514196791729e+01,5.708100986267051269e+01,4.418778127353940022e+01,4.755629588986539602e+01,4.125171342928319262e+01,4.669722783344859351e+01,0.000000000000000000e+00,5.333926773146355060e+01,5.936088124790831699e+01,5.810723306051555426e+01,2.135653061181752577e+01,4.869372163826803757e+01,6.495527483804015390e+01,3.913906853028584720e+01,3.338341218549555833e+01,3.295619402910958229e+01,6.169514584282189418e+01,3.043328820409780988e+01,5.530066535689469731e+01,1.165083453768766901e+02,9.906076603777641765e+01,4.266723640919809668e+01,5.685999792725271362e+01,3.431786202605754710e+01,3.825436140580654154e+01,3.932310383912538754e+01
